Submission id,Participant id,Status,Started at,Completed at,Reviewed at,Archived at,Time taken,Completion code,Total approvals,Fluent languages,Age,Sex,Ethnicity simplified,Country of birth,Country of residence,Nationality,Language,Student status,Employment status
6400be808a26c065930c252d,5f6388c21b14c5079764e750,AWAITING REVIEW,2023-03-02T15:19:31.477000Z,2023-03-02T16:07:43.880000Z,,2023-03-02T16:07:47.626133Z,2893,C15BMR3K,1435,English,33,Male,White,Japan,United Kingdom,United States,English,No,Unemployed (and job seeking)
6400be821751417661faad81,60700ba0aead6063a9c1aac7,AWAITING REVIEW,2023-03-02T15:19:37.752000Z,2023-03-02T16:22:02.134000Z,,2023-03-02T16:22:02.576795Z,3745,C15BMR3K,212,"Afrikaans, English",22,Female,Mixed,South Africa,South Africa,South Africa,English,Yes,Unemployed (and job seeking)
6400beafc2b8745b8a604b81,5c994bc42b26210001a28ad6,AWAITING REVIEW,2023-03-02T15:22:01.666000Z,2023-03-02T16:30:56.199000Z,,2023-03-02T16:30:57.281667Z,4135,C15BMR3K,342,English,40,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,Part-Time
6400beb96629f3e1a1e2528d,63d1224219b8af30f1dca3c0,AWAITING REVIEW,2023-03-02T15:20:34.949000Z,2023-03-02T15:59:52.543000Z,,2023-03-02T15:59:54.424972Z,2358,C15BMR3K,25,English,29,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
6400bebb424c70cb5a56d908,62f2b6fdc1d275d246cba59b,AWAITING REVIEW,2023-03-02T15:20:27.104000Z,2023-03-02T16:13:29.438000Z,,2023-03-02T16:14:19.212639Z,3183,C15BMR3K,291,English,60,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
6400bec7187376942ecfdfae,5f5d67dffbf1065cd033b172,AWAITING REVIEW,2023-03-02T15:20:39.294000Z,2023-03-02T17:16:35.889000Z,,2023-03-02T17:16:36.245837Z,6957,C15BMR3K,143,English,24,Male,Black,South Africa,South Africa,South Africa,English,Yes,Part-Time
6400bed004e99dbb6094eb8b,5f8586b33e4d65036ae018f9,AWAITING REVIEW,2023-03-02T15:25:39.684000Z,2023-03-02T16:03:42.471000Z,,2023-03-02T16:03:42.873650Z,2283,C15BMR3K,931,English,41,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Part-Time
6400bed867ddc7a2b2bdf3c2,60be8efc2d564bcd4c8896b4,AWAITING REVIEW,2023-03-02T15:20:56.514000Z,2023-03-02T16:30:45.259000Z,,2023-03-02T16:30:45.667904Z,4189,C15BMR3K,173,English,21,Male,Asian,South Africa,South Africa,South Africa,English,No,Unemployed (and job seeking)
6400bee993a562a568c314f9,60c0fbf9264394e8e2c57bac,AWAITING REVIEW,2023-03-02T15:22:12.948000Z,2023-03-02T16:59:21.414000Z,,2023-03-02T16:59:21.825551Z,5829,C15BMR3K,158,English,29,Male,White,South Africa,South Africa,South Africa,English,DATA_EXPIRED,Full-Time
6400beecabac469a29bfd4fb,6017df63bb02083698436ead,AWAITING REVIEW,2023-03-02T15:21:16.004000Z,2023-03-02T16:25:40.643000Z,,2023-03-02T16:25:41.379151Z,3865,C15BMR3K,207,English,27,Female,Black,South Africa,South Africa,South Africa,English,No,Full-Time
